date,open,high,low,close,volume,average,barCount
2021-04-01,0.27697841,0.27697841,0.24918215,0.24918215,1.0,0.2769784132527299,0
2021-04-05,0.24873766,0.26032605,0.24873766,0.25303966,1.0,0.2603260545008893,0
2021-04-06,0.25424612,0.25434137,0.23878435,0.24187988,1.0,0.2543413650352612,0
2021-04-07,0.2410544,0.25003937,0.23359338,0.25003937,1.0,0.2500393734034702,0
2021-04-08,0.25073785,0.25596056,0.24478491,0.25062673,1.0,0.2559605648376328,0
2021-04-09,0.25088072,0.25791313,0.23960982,0.24413406,1.0,0.2579131293051984,0
2021-04-12,0.2451024,0.26029431,0.2451024,0.25200781,1.0,0.2602943054851566,0
2021-04-13,0.25194431,0.26202463,0.24526115,0.25072198,1.0,0.2620246268425928,0
2021-04-14,0.24964251,0.24964251,0.23921296,0.24475316,1.0,0.2496425107068105,0
2021-04-15,0.24462617,0.24554689,0.23230755,0.23384738,1.0,0.2455468876772825,0
2021-04-16,0.23305365,0.23387912,0.21741726,0.21902059,1.0,0.2338791243954877,0
2021-04-19,0.21870309,0.24822968,0.21870309,0.24351495,1.0,0.248229679506702,0
2021-04-20,0.24119727,0.27146996,0.24119727,0.25996094,1.0,0.2714699590230934,0
2021-04-21,0.26234212,0.26913641,0.23911771,0.23994319,1.0,0.2691364063667344,0
2021-04-22,0.23964157,0.25754802,0.22622761,0.24916628,1.0,0.2575480156242715,0
2021-04-23,0.24835668,0.24835668,0.21760775,0.22519577,1.0,0.2483566755696331,0
2021-04-26,0.22905327,0.23478397,0.22517989,0.22746582,1.0,0.2347839713438718,0
2021-04-27,0.22640223,0.23073597,0.22435442,0.22641811,1.0,0.230735971837943,0
2021-04-28,0.22762457,0.23132333,0.22132239,0.22329083,1.0,0.2313233286289993,0
2021-04-29,0.22368769,0.24394356,0.21975081,0.22775156,1.0,0.2439435623827774,0
2021-04-30,0.22686259,0.24195925,0.22686259,0.23684766,1.0,0.2419592488994789,0
2021-05-03,0.23672066,0.23672066,0.2241798,0.22692609,1.0,0.2367206613035711,0
2021-05-04,0.22744995,0.25962758,0.22744995,0.24408643,1.0,0.2596275761547683,0
2021-05-05,0.24254661,0.24865829,0.23203768,0.24046705,1.0,0.2486582912190945,0
2021-05-06,0.24014956,0.25835762,0.23772076,0.23772076,1.0,0.2583576155254573,0
2021-05-07,0.23740327,0.23975269,0.21198818,0.21376612,1.0,0.2397526923060511,0
2021-05-10,0.21492496,0.24389594,0.21492496,0.24389594,1.0,0.2438959388591782,0
2021-05-11,0.24883291,0.27918497,0.24883291,0.26475504,1.0,0.2791849698461577,0
2021-05-12,0.26588213,0.31985546,0.26588213,0.31560109,1.0,0.3198554589998426,0
2021-05-13,0.31709329,0.31709329,0.27454961,0.28247099,1.0,0.3170932946310912,0
2021-05-14,0.28294723,0.28294723,0.23929233,0.24034005,1.0,0.2829472282104916,0
2021-05-17,0.2428641,0.2693269,0.2428641,0.25299203,1.0,0.2693269004611311,0
2021-05-18,0.25156333,0.26083404,0.24094328,0.26083404,1.0,0.2608340387526137,0
2021-05-19,0.2620405,0.29667868,0.2620405,0.26900941,1.0,0.2966786775149168,0
2021-05-20,0.27010475,0.27010475,0.25100772,0.25348414,1.0,0.2701047513465841,0
2021-05-21,0.25424612,0.25424612,0.23426011,0.23926058,1.0,0.2542461179880629,0
2021-05-24,0.24175288,0.24492778,0.22071916,0.22557676,1.0,0.2449277818704934,0
2021-05-25,0.22495765,0.23272029,0.22170338,0.23079947,1.0,0.2327202853212414,0
2021-05-26,0.23003749,0.23281553,0.21665528,0.21665528,1.0,0.2328155323684397,0
2021-05-27,0.21586156,0.21586156,0.20292383,0.20751157,1.0,0.2158615579671378,0
2021-05-28,0.20814655,0.20887677,0.19573268,0.20451128,1.0,0.2088767745059273,0
2021-06-01,0.20360644,0.21438523,0.20352707,0.20409855,1.0,0.2143852287355638,0
2021-06-02,0.20500339,0.21078172,0.20149513,0.20576537,1.0,0.2107817154498938,0
2021-06-03,0.20619398,0.22803731,0.20619398,0.21894121,1.0,0.2280373055006571,0
2021-06-04,0.21832211,0.21832211,0.19289115,0.19306576,1.0,0.2183221066864279,0
