date,open,high,low,close,volume,average,barCount
2021-04-01,0.29250368,0.29439275,0.28137565,0.28251862,1.0,0.294392748382157,0
2021-04-05,0.28593164,0.29499598,0.28593164,0.29253543,1.0,0.2949959796810797,0
2021-04-06,0.2918687,0.29556746,0.28123278,0.28548715,1.0,0.2955674619642697,0
2021-04-07,0.28456643,0.2855824,0.27502585,0.2756767,1.0,0.2855823965163119,0
2021-04-08,0.27702604,0.28316947,0.26327871,0.26327871,1.0,0.283169471320621,0
2021-04-09,0.26032605,0.26032605,0.24799156,0.24859479,1.0,0.2603260545008893,0
2021-04-12,0.25181732,0.25391275,0.24137189,0.24411818,1.0,0.2539127533228688,0
2021-04-13,0.24480079,0.25543671,0.23960982,0.24334033,1.0,0.255436706078042,0
2021-04-14,0.24511828,0.24513415,0.23299015,0.23452998,1.0,0.2451341504727565,0
2021-04-15,0.23394262,0.2675807,0.23394262,0.26639012,1.0,0.2675807045958284,0
2021-04-16,0.27210494,0.27210494,0.25773851,0.26162776,1.0,0.2721049393377489,0
2021-04-19,0.26664411,0.27537509,0.26664411,0.27102547,1.0,0.2753750879582247,0
2021-04-20,0.27056511,0.27056511,0.25018224,0.25942121,1.0,0.2705651120747093,0
2021-04-21,0.25877035,0.28823344,0.25086485,0.2845188,1.0,0.2882334393299986,0
2021-04-22,0.29004313,0.29004313,0.27177157,0.28502679,1.0,0.2900431332267668,0
2021-04-23,0.2853919,0.2853919,0.26669173,0.26775532,1.0,0.2853919024219153,0
2021-04-26,0.26818394,0.28080417,0.26818394,0.27307328,1.0,0.2808041696485293,0
2021-04-27,0.27531159,0.27681967,0.26545352,0.26558052,1.0,0.276819668174066,0
2021-04-28,0.26539002,0.26539002,0.24907103,0.26172301,1.0,0.265390022510267,0
2021-04-29,0.26172301,0.26172301,0.25338889,0.25905609,1.0,0.2617230111931314,0
2021-04-30,0.26196113,0.26196113,0.23683178,0.23754614,1.0,0.2619611288111273,0
2021-05-03,0.23760963,0.28947165,0.23760963,0.28947165,1.0,0.2894716509435769,0
2021-05-04,0.29353552,0.29531347,0.27928022,0.28993201,1.0,0.2953134698384075,0
2021-05-05,0.29042412,0.29042412,0.26108803,0.26916816,1.0,0.2904241214155601,0
2021-05-06,0.26726321,0.3080607,0.26726321,0.29723429,1.0,0.3080606996551167,0
2021-05-07,0.29942497,0.30004407,0.28218525,0.29540872,1.0,0.300044073182591,0
2021-05-10,0.30007582,0.31526773,0.28062955,0.28709047,1.0,0.3152677262264566,0
2021-05-11,0.28647137,0.30137753,0.28137565,0.30044094,1.0,0.3013775318433675,0
2021-05-12,0.30379046,0.30934653,0.29266243,0.29532934,1.0,0.3093465347922941,0
2021-05-13,0.29537697,0.30079018,0.28904304,0.29982183,1.0,0.3007901750523112,0
2021-05-14,0.30055206,0.30309198,0.28040731,0.29383714,1.0,0.3030919786929374,0
2021-05-17,0.29725016,0.35377928,0.29725016,0.33231695,1.0,0.3537792823103128,0
2021-05-18,0.33076125,0.34384184,0.32153816,0.32934841,1.0,0.3438418403859542,0
2021-05-19,0.33511086,0.37300331,0.32785621,0.33417427,1.0,0.3730033113365081,0
